time,clock,step,dvx,dvy,dvz,ax,ay,az,avx,avy,avz,heading,twind,windacc,awind,cmdrudder,cmdsail,lat,long
1565621653.710097,0.019411,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.555360,0.670379,50.695087,-4.234104
1565621653.790600,0.099921,0,0.400564,0.368856,0.000000,-0.021416,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.599436,0.000000,-0.555360,0.670379,50.695087,-4.234104
1565621653.890571,0.199899,0,0.414491,0.379394,0.000000,0.273314,0.000936,0.000000,0.000000,0.000000,0.081572,0.003426,0.000235,1.585510,-0.004321,-0.553455,0.670445,50.695087,-4.234104
1565621653.990587,0.299924,0,0.441185,0.398980,0.000000,0.263461,0.004197,0.000000,0.000000,0.000000,0.154215,0.015929,0.001136,1.558831,-0.020438,-0.546444,0.670695,50.695087,-4.234104
1565621654.090624,0.399948,0,0.467064,0.417220,0.000000,0.258142,0.008704,0.000000,0.000000,0.000000,0.193140,0.033704,0.002481,1.533017,-0.043977,-0.536330,0.671067,50.695087,-4.234104
1565621654.190604,0.499932,0,0.492511,0.434444,0.000000,0.256818,0.013930,0.000000,0.000000,0.000000,0.212293,0.054188,0.004094,1.507726,-0.071908,-0.524466,0.671514,50.695087,-4.234104
1565621654.290570,0.599898,0,0.517733,0.450795,0.000000,0.257561,0.019591,0.000000,0.000000,0.000000,0.220357,0.075919,0.005855,1.482790,-0.102481,-0.511639,0.672000,50.695091,-4.234105
1565621654.390618,0.699948,0,0.542821,0.466298,0.000000,0.259181,0.025507,0.000000,0.000000,0.000000,0.222423,0.098096,0.007682,1.458158,-0.134740,-0.498299,0.672504,50.695091,-4.234105
1565621654.490585,0.799917,0,0.567771,0.480897,0.000000,0.261015,0.031545,0.000000,0.000000,0.000000,0.221341,0.120271,0.009515,1.433871,-0.168145,-0.484716,0.673009,50.695091,-4.234105
1565621654.590600,0.899930,0,0.592602,0.494543,0.000000,0.262695,0.037624,0.000000,0.000000,0.000000,0.218632,0.142254,0.011308,1.409955,-0.202486,-0.471014,0.673501,50.695091,-4.234105
1565621654.690633,0.999963,0,0.617265,0.507142,0.000000,0.264021,0.043671,0.000000,0.000000,0.000000,0.215071,0.163922,0.013021,1.386499,-0.237626,-0.457287,0.673971,50.695091,-4.234105
1565621654.790584,1.099914,0,0.641706,0.518604,0.000000,0.264912,0.049631,0.000000,0.000000,0.000000,0.211045,0.185203,0.014617,1.363604,-0.273484,-0.443596,0.674408,50.695091,-4.234105
1565621654.890615,1.199937,0,0.665837,0.528828,0.000000,0.265323,0.055452,0.000000,0.000000,0.000000,0.206741,0.206031,0.016058,1.341401,-0.309959,-0.430001,0.674802,50.695095,-4.234105
1565621654.990588,1.299917,0,0.689679,0.537766,0.000000,0.265216,0.061105,0.000000,0.000000,0.000000,0.202243,0.226445,0.017316,1.319921,-0.347123,-0.416496,0.675146,50.695095,-4.234105
1565621655.090626,1.399956,0,0.713141,0.545332,0.000000,0.264583,0.066543,0.000000,0.000000,0.000000,0.197614,0.246393,0.018358,1.299298,-0.384876,-0.403131,0.675430,50.695095,-4.234106
1565621655.190614,1.499936,0,0.736190,0.551470,0.000000,0.263443,0.071741,0.000000,0.000000,0.000000,0.192872,0.265874,0.019153,1.279613,-0.423195,-0.389924,0.675646,50.695095,-4.234106
1565621655.290597,1.599933,0,0.758770,0.556128,0.000000,0.261795,0.076662,0.000000,0.000000,0.000000,0.188044,0.284869,0.019674,1.260961,-0.462003,-0.376905,0.675788,50.695095,-4.234106
1565621655.390627,1.699959,0,0.780874,0.559273,0.000000,0.259647,0.081286,0.000000,0.000000,0.000000,0.183146,0.303397,0.019896,1.243395,-0.501295,-0.364074,0.675849,50.695095,-4.234107
1565621655.490610,1.799929,0,0.802398,0.560875,0.000000,0.257019,0.085572,0.000000,0.000000,0.000000,0.178200,0.321396,0.019798,1.227037,-0.540873,-0.351490,0.675822,50.695099,-4.234107
1565621655.590626,1.899952,0,0.823371,0.560928,0.000000,0.253938,0.089517,0.000000,0.000000,0.000000,0.173213,0.338912,0.019360,1.211899,-0.580762,-0.339134,0.675703,50.695099,-4.234107
1565621655.690629,1.999958,0,0.843750,0.559435,0.000000,0.250401,0.093090,0.000000,0.000000,0.000000,0.168213,0.355931,0.018569,1.198043,-0.620843,-0.327029,0.675487,50.695099,-4.234107
1565621655.790604,2.099923,0,0.863502,0.556410,0.000000,0.246456,0.096286,0.000000,0.000000,0.000000,0.163209,0.372447,0.017413,1.185510,-0.660999,-0.315191,0.675172,50.695099,-4.234108
1565621655.890623,2.199951,0,0.882608,0.551885,0.000000,0.242132,0.099094,0.000000,0.000000,0.000000,0.158218,0.388460,0.015887,1.174325,-0.701121,-0.303632,0.674756,50.695103,-4.234108
1565621655.990583,2.299916,0,0.901056,0.545898,0.000000,0.237447,0.101506,0.000000,0.000000,0.000000,0.153252,0.403978,0.013988,1.164496,-0.741109,-0.292356,0.674236,50.695103,-4.234109
1565621656.090655,2.399987,0,0.918822,0.538510,0.000000,0.232442,0.103522,0.000000,0.000000,0.000000,0.148326,0.418994,0.011720,1.156028,-0.780819,-0.281377,0.673615,50.695103,-4.234110
1565621656.190662,2.499998,0,0.935917,0.529773,0.000000,0.227150,0.105148,0.000000,0.000000,0.000000,0.143451,0.433530,0.009086,1.148898,-0.820182,-0.270689,0.672891,50.695103,-4.234110
1565621656.290636,2.599966,0,0.952327,0.519764,0.000000,0.221601,0.106387,0.000000,0.000000,0.000000,0.138640,0.447586,0.006099,1.143086,-0.859064,-0.260300,0.672068,50.695103,-4.234111
1565621656.390638,2.699968,0,0.968028,0.508581,0.000000,0.215841,0.107247,0.000000,0.000000,0.000000,0.133899,0.461148,0.002778,1.138561,-0.897303,-0.250226,0.671150,50.695107,-4.234112
1565621656.490617,2.799939,0,0.983035,0.496306,0.000000,0.209898,0.107742,0.000000,0.000000,0.000000,0.129236,0.474236,-0.000860,1.135270,-0.934823,-0.240462,0.670140,50.695107,-4.234112
1565621656.590636,2.899966,0,0.997359,0.483026,0.000000,0.203800,0.107885,0.000000,0.000000,0.000000,0.124664,0.486864,-0.004795,1.133155,-0.971547,-0.231001,0.669045,50.695107,-4.234113
1565621656.690603,2.999922,0,1.011034,0.468808,0.000000,0.197583,0.107701,0.000000,0.000000,0.000000,0.120190,0.499068,-0.009011,1.132154,-1.007465,-0.221823,0.667866,50.695107,-4.234114
1565621656.790590,3.099924,0,1.024007,0.453819,0.000000,0.191291,0.107202,0.000000,0.000000,0.000000,0.115821,0.510800,-0.013461,1.132202,-1.042334,-0.212969,0.666616,50.695110,-4.234115
1565621656.890607,3.199942,0,1.036337,0.438109,0.000000,0.184951,0.106415,0.000000,0.000000,0.000000,0.111545,0.522112,-0.018131,1.133222,-1.076211,-0.204404,0.665299,50.695110,-4.234116
1565621656.990604,3.299927,0,1.048030,0.421781,0.000000,0.178578,0.105355,0.000000,0.000000,0.000000,0.107385,0.533010,-0.022989,1.135141,-1.109033,-0.196127,0.663923,50.695110,-4.234116
1565621657.090582,3.399912,0,1.059080,0.404970,0.000000,0.172222,0.104052,0.000000,0.000000,0.000000,0.103339,0.543483,-0.027995,1.137876,-1.140692,-0.188152,0.662498,50.695110,-4.234117
1565621657.190637,3.499966,0,1.069530,0.387732,0.000000,0.165888,0.102523,0.000000,0.000000,0.000000,0.099400,0.553567,-0.033129,1.141354,-1.171231,-0.180453,0.661029,50.695114,-4.234118
1565621657.290610,3.599926,0,1.079379,0.370192,0.000000,0.159603,0.100788,0.000000,0.000000,0.000000,0.095582,0.563254,-0.038350,1.145490,-1.200578,-0.173040,0.659529,50.695114,-4.234119
1565621657.390614,3.699937,0,1.088667,0.352404,0.000000,0.153400,0.098883,0.000000,0.000000,0.000000,0.091878,0.572576,-0.043639,1.150218,-1.228781,-0.165891,0.658001,50.695114,-4.234120
1565621657.490613,3.799936,0,1.097406,0.334461,0.000000,0.147278,0.096816,0.000000,0.000000,0.000000,0.088293,0.581538,-0.048965,1.155463,-1.255823,-0.159005,0.656455,50.695118,-4.234121
1565621657.590615,3.899937,0,1.105599,0.316479,0.000000,0.141268,0.094614,0.000000,0.000000,0.000000,0.084822,0.590133,-0.054290,1.161143,-1.281656,-0.152388,0.654902,50.695118,-4.234122
1565621657.690593,3.999930,0,1.113298,0.298473,0.000000,0.135380,0.092301,0.000000,0.000000,0.000000,0.081463,0.598402,-0.059605,1.167210,-1.306382,-0.146012,0.653345,50.695118,-4.234123
1565621657.790600,4.099920,0,1.120506,0.280540,0.000000,0.129623,0.089891,0.000000,0.000000,0.000000,0.078224,0.606339,-0.064879,1.173593,-1.329976,-0.139882,0.651792,50.695118,-4.234124
1565621657.890578,4.199908,0,1.127246,0.262748,0.000000,0.124014,0.087408,0.000000,0.000000,0.000000,0.075094,0.613955,-0.070088,1.180231,-1.352457,-0.133992,0.650251,50.695122,-4.234125
1565621657.990617,4.299940,0,1.133545,0.245130,0.000000,0.118553,0.084864,0.000000,0.000000,0.000000,0.072074,0.621270,-0.075222,1.187078,-1.373883,-0.128328,0.648726,50.695122,-4.234127
1565621658.090613,4.399936,0,1.139417,0.227762,0.000000,0.113254,0.082278,0.000000,0.000000,0.000000,0.069165,0.628284,-0.080257,1.194075,-1.394253,-0.122890,0.647224,50.695122,-4.234128
1565621658.190601,4.499921,0,1.144890,0.210665,0.000000,0.108115,0.079662,0.000000,0.000000,0.000000,0.066360,0.635017,-0.085184,1.201187,-1.413631,-0.117664,0.645747,50.695122,-4.234129
1565621658.290617,4.599940,0,1.149981,0.193884,0.000000,0.103141,0.077029,0.000000,0.000000,0.000000,0.063660,0.641475,-0.089992,1.208370,-1.432043,-0.112647,0.644300,50.695126,-4.234130
1565621658.390616,4.699938,0,1.154710,0.177462,0.000000,0.098336,0.074394,0.000000,0.000000,0.000000,0.061061,0.647667,-0.094667,1.215584,-1.449518,-0.107832,0.642888,50.695126,-4.234131
1565621658.490628,4.799958,0,1.159101,0.161404,0.000000,0.093701,0.071767,0.000000,0.000000,0.000000,0.058560,0.653611,-0.099209,1.222807,-1.466120,-0.103206,0.641511,50.695126,-4.234132
1565621658.590624,4.899948,0,1.163169,0.145748,0.000000,0.089236,0.069158,0.000000,0.000000,0.000000,0.056157,0.659310,-0.103608,1.230003,-1.481868,-0.098767,0.640172,50.695129,-4.234134
1565621658.690637,4.999968,0,1.166932,0.130520,0.000000,0.084942,0.066576,0.000000,0.000000,0.000000,0.053845,0.664772,-0.107859,1.237145,-1.496797,-0.094510,0.638873,50.695129,-4.234135
1565621658.790593,5.099926,0,1.170408,0.115725,0.000000,0.080814,0.064026,0.000000,0.000000,0.000000,0.051622,0.670009,-0.111961,1.244213,-1.510953,-0.090425,0.637616,50.695129,-4.234136
1565621658.890615,5.199938,0,1.173615,0.101379,0.000000,0.076852,0.061518,0.000000,0.000000,0.000000,0.049488,0.675030,-0.115914,1.251189,-1.524369,-0.086507,0.636401,50.695129,-4.234138
1565621658.990617,5.299940,0,1.176569,0.087487,0.000000,0.073052,0.059055,0.000000,0.000000,0.000000,0.047438,0.679842,-0.119718,1.258056,-1.537083,-0.082750,0.635228,50.695133,-4.234139
1565621659.090620,5.399951,0,1.179285,0.074058,0.000000,0.069413,0.056645,0.000000,0.000000,0.000000,0.045470,0.684455,-0.123373,1.264799,-1.549128,-0.079146,0.634097,50.695133,-4.234140
1565621659.190562,5.499884,0,1.181780,0.061086,0.000000,0.065927,0.054288,0.000000,0.000000,0.000000,0.043580,0.688878,-0.126882,1.271410,-1.560543,-0.075689,0.633009,50.695133,-4.234142
1565621659.290642,5.599978,0,1.184063,0.048590,0.000000,0.062598,0.051993,0.000000,0.000000,0.000000,0.041767,0.693114,-0.130245,1.277871,-1.571346,-0.072377,0.631963,50.695137,-4.234143
1565621659.390625,5.699948,0,1.186153,0.036547,0.000000,0.059413,0.049757,0.000000,0.000000,0.000000,0.040026,0.697175,-0.133470,1.284184,-1.581585,-0.069200,0.630957,50.695137,-4.234144
1565621659.490633,5.799963,0,1.188059,0.024973,0.000000,0.056373,0.047585,0.000000,0.000000,0.000000,0.038358,0.701064,-0.136555,1.290333,-1.591274,-0.066157,0.629993,50.695137,-4.234146
1565621659.590633,5.899963,0,1.189796,0.013840,0.000000,0.053472,0.045479,0.000000,0.000000,0.000000,0.036756,0.704794,-0.139511,1.296325,-1.600458,-0.063238,0.629068,50.695141,-4.234147
1565621659.690617,5.999940,0,1.191373,0.003163,0.000000,0.050706,0.043439,0.000000,0.000000,0.000000,0.035221,0.708365,-0.142335,1.302144,-1.609148,-0.060442,0.628181,50.695141,-4.234149
1565621659.790626,6.099953,0,1.192803,-0.007082,0.000000,0.048067,0.041465,0.000000,0.000000,0.000000,0.033747,0.711789,-0.145037,1.307798,-1.617383,-0.057760,0.627331,50.695141,-4.234150
1565621659.890627,6.199960,0,1.194095,-0.016901,0.000000,0.045557,0.039561,0.000000,0.000000,0.000000,0.032336,0.715070,-0.147619,1.313283,-1.625182,-0.055190,0.626517,50.695141,-4.234152
1565621659.990606,6.299925,0,1.195258,-0.026297,0.000000,0.043165,0.037722,0.000000,0.000000,0.000000,0.030982,0.718213,-0.150086,1.318595,-1.632566,-0.052728,0.625738,50.695145,-4.234153
1565621660.090595,6.399930,0,1.196302,-0.035283,0.000000,0.040890,0.035952,0.000000,0.000000,0.000000,0.029683,0.721223,-0.152442,1.323735,-1.639557,-0.050369,0.624993,50.695145,-4.234155
1565621660.190599,6.499925,0,1.197236,-0.043879,0.000000,0.038727,0.034249,0.000000,0.000000,0.000000,0.028439,0.724109,-0.154694,1.328710,-1.646184,-0.048106,0.624279,50.695145,-4.234156
1565621660.290631,6.599961,0,1.198067,-0.052080,0.000000,0.036669,0.032610,0.000000,0.000000,0.000000,0.027246,0.726871,-0.156842,1.333513,-1.652454,-0.045941,0.623597,50.695148,-4.234158
1565621660.390620,6.699944,0,1.198804,-0.059915,0.000000,0.034715,0.031037,0.000000,0.000000,0.000000,0.026103,0.729519,-0.158895,1.338154,-1.658398,-0.043864,0.622945,50.695148,-4.234159
1565621660.490611,6.799932,0,1.199452,-0.067387,0.000000,0.032858,0.029527,0.000000,0.000000,0.000000,0.025008,0.732056,-0.160855,1.342631,-1.664026,-0.041875,0.622321,50.695148,-4.234160
1565621660.590618,6.899947,0,1.200020,-0.074508,0.000000,0.031096,0.028080,0.000000,0.000000,0.000000,0.023958,0.734485,-0.162726,1.346946,-1.669357,-0.039970,0.621724,50.695152,-4.234162
1565621660.690620,6.999952,0,1.200513,-0.081298,0.000000,0.029423,0.026694,0.000000,0.000000,0.000000,0.022952,0.736814,-0.164515,1.351109,-1.674411,-0.038143,0.621153,50.695152,-4.234164
1565621660.790567,7.099890,0,1.200937,-0.087764,0.000000,0.027834,0.025366,0.000000,0.000000,0.000000,0.021988,0.739045,-0.166223,1.355119,-1.679200,-0.036393,0.620607,50.695152,-4.234165
1565621660.890632,7.199964,0,1.201297,-0.093914,0.000000,0.026328,0.024097,0.000000,0.000000,0.000000,0.021064,0.741180,-0.167852,1.358975,-1.683733,-0.034717,0.620086,50.695152,-4.234167
1565621660.990581,7.299907,0,1.201600,-0.099767,0.000000,0.024900,0.022884,0.000000,0.000000,0.000000,0.020179,0.743227,-0.169410,1.362688,-1.688032,-0.033111,0.619587,50.695156,-4.234169
1565621661.090633,7.399963,0,1.201848,-0.105335,0.000000,0.023547,0.021726,0.000000,0.000000,0.000000,0.019331,0.745188,-0.170898,1.366261,-1.692107,-0.031572,0.619110,50.695156,-4.234170
1565621661.190603,7.499923,0,1.202048,-0.110626,0.000000,0.022265,0.020620,0.000000,0.000000,0.000000,0.018519,0.747066,-0.172320,1.369694,-1.695967,-0.030098,0.618653,50.695156,-4.234171
1565621661.290632,7.599964,0,1.202203,-0.115651,0.000000,0.021049,0.019565,0.000000,0.000000,0.000000,0.017740,0.748864,-0.173677,1.372993,-1.699625,-0.028687,0.618217,50.695160,-4.234173
1565621661.390613,7.699935,0,1.202317,-0.120427,0.000000,0.019898,0.018559,0.000000,0.000000,0.000000,0.016994,0.750588,-0.174976,1.376164,-1.703095,-0.027334,0.617800,50.695160,-4.234175
1565621661.490613,7.799937,0,1.202394,-0.124960,0.000000,0.018808,0.017601,0.000000,0.000000,0.000000,0.016280,0.752239,-0.176216,1.379209,-1.706384,-0.026038,0.617400,50.695160,-4.234176
1565621661.590584,7.899918,0,1.202436,-0.129263,0.000000,0.017776,0.016688,0.000000,0.000000,0.000000,0.015596,0.753821,-0.177402,1.382133,-1.709502,-0.024797,0.617018,50.695160,-4.234178
1565621661.690631,7.999960,0,1.202448,-0.133348,0.000000,0.016799,0.015818,0.000000,0.000000,0.000000,0.014940,0.755336,-0.178536,1.384941,-1.712459,-0.023607,0.616653,50.695164,-4.234179
1565621661.790662,8.099983,0,1.202432,-0.137223,0.000000,0.015875,0.014992,0.000000,0.000000,0.000000,0.014313,0.756788,-0.179620,1.387636,-1.715265,-0.022467,0.616303,50.695164,-4.234181
1565621661.890630,8.199960,0,1.202391,-0.140895,0.000000,0.015000,0.014205,0.000000,0.000000,0.000000,0.013711,0.758178,-0.180656,1.390219,-1.717924,-0.021376,0.615968,50.695164,-4.234183
1565621661.990604,8.299930,0,1.202328,-0.144379,0.000000,0.014173,0.013457,0.000000,0.000000,0.000000,0.013134,0.759511,-0.181648,1.392699,-1.720447,-0.020330,0.615648,50.695168,-4.234184
1565621662.090623,8.399948,0,1.202244,-0.147678,0.000000,0.013390,0.012747,0.000000,0.000000,0.000000,0.012582,0.760786,-0.182596,1.395076,-1.722839,-0.019328,0.615341,50.695168,-4.234186
1565621662.190623,8.499948,0,1.202142,-0.150807,0.000000,0.012650,0.012071,0.000000,0.000000,0.000000,0.012053,0.762008,-0.183503,1.397356,-1.725109,-0.018369,0.615047,50.695168,-4.234188
1565621662.290618,8.599942,0,1.202024,-0.153771,0.000000,0.011950,0.011430,0.000000,0.000000,0.000000,0.011547,0.763180,-0.184371,1.399542,-1.727263,-0.017449,0.614766,50.695171,-4.234189
1565621662.390583,8.699898,0,1.201891,-0.156579,0.000000,0.011288,0.010821,0.000000,0.000000,0.000000,0.011062,0.764301,-0.185202,1.401637,-1.729307,-0.016568,0.614497,50.695171,-4.234191
1565621662.490649,8.799998,0,1.201746,-0.159237,0.000000,0.010663,0.010244,0.000000,0.000000,0.000000,0.010597,0.765375,-0.185996,1.403645,-1.731246,-0.015725,0.614240,50.695171,-4.234192
1565621662.590657,8.899973,0,1.201590,-0.161755,0.000000,0.010071,0.009696,0.000000,0.000000,0.000000,0.010151,0.766405,-0.186757,1.405569,-1.733087,-0.014916,0.613993,50.695171,-4.234194
1565621662.690599,8.999938,0,1.201424,-0.164139,0.000000,0.009512,0.009176,0.000000,0.000000,0.000000,0.009725,0.767391,-0.187485,1.407413,-1.734835,-0.014142,0.613757,50.695175,-4.234196
1565621662.790612,9.099933,0,1.201251,-0.166396,0.000000,0.008984,0.008683,0.000000,0.000000,0.000000,0.009316,0.768336,-0.188182,1.409180,-1.736493,-0.013400,0.613531,50.695175,-4.234197
1565621662.890606,9.199926,0,1.201070,-0.168531,0.000000,0.008486,0.008216,0.000000,0.000000,0.000000,0.008925,0.769241,-0.188849,1.410872,-1.738068,-0.012689,0.613314,50.695175,-4.234199
1565621662.990601,9.299920,0,1.200883,-0.170553,0.000000,0.008014,0.007773,0.000000,0.000000,0.000000,0.008550,0.770108,-0.189488,1.412493,-1.739563,-0.012008,0.613106,50.695179,-4.234200
1565621663.090618,9.399949,0,1.200692,-0.172464,0.000000,0.007569,0.007353,0.000000,0.000000,0.000000,0.008191,0.770938,-0.190099,1.414045,-1.740982,-0.011356,0.612908,50.695179,-4.234202
1565621663.190607,9.499926,0,1.200496,-0.174276,0.000000,0.007148,0.006956,0.000000,0.000000,0.000000,0.007847,0.771735,-0.190686,1.415534,-1.742332,-0.010731,0.612717,50.695179,-4.234204
1565621663.290593,9.599927,0,1.200298,-0.175987,0.000000,0.006751,0.006579,0.000000,0.000000,0.000000,0.007517,0.772496,-0.191246,1.416957,-1.743611,-0.010133,0.612535,50.695183,-4.234206
1565621663.390610,9.699930,0,1.200097,-0.177606,0.000000,0.006376,0.006223,0.000000,0.000000,0.000000,0.007201,0.773227,-0.191783,1.418320,-1.744827,-0.009559,0.612360,50.695183,-4.234207
1565621663.490633,9.799964,0,1.199895,-0.179138,0.000000,0.006022,0.005885,0.000000,0.000000,0.000000,0.006899,0.773926,-0.192298,1.419625,-1.745982,-0.009010,0.612192,50.695183,-4.234209
1565621663.590621,9.899944,0,1.199692,-0.180587,0.000000,0.005687,0.005565,0.000000,0.000000,0.000000,0.006609,0.774596,-0.192790,1.420876,-1.747079,-0.008483,0.612032,50.695183,-4.234210
1565621663.690604,9.999923,0,1.199489,-0.181957,0.000000,0.005371,0.005263,0.000000,0.000000,0.000000,0.006332,0.775239,-0.193262,1.422073,-1.748122,-0.007979,0.611878,50.695187,-4.234212
1565621663.790601,10.099921,0,1.199286,-0.183253,0.000000,0.005073,0.004977,0.000000,0.000000,0.000000,0.006066,0.775854,-0.193714,1.423218,-1.749112,-0.007496,0.611731,50.695187,-4.234214
1565621663.890619,10.199950,0,1.199083,-0.184478,0.000000,0.004791,0.004706,0.000000,0.000000,0.000000,0.005811,0.776443,-0.194147,1.424315,-1.750054,-0.007033,0.611590,50.695187,-4.234215
1565621663.990585,10.299915,0,1.198882,-0.185637,0.000000,0.004525,0.004450,0.000000,0.000000,0.000000,0.005567,0.777007,-0.194562,1.425365,-1.750949,-0.006590,0.611454,50.695190,-4.234217
1565621664.090578,10.399903,0,1.198682,-0.186733,0.000000,0.004274,0.004207,0.000000,0.000000,0.000000,0.005333,0.777548,-0.194959,1.426370,-1.751799,-0.006165,0.611325,50.695190,-4.234219
1565621664.190650,10.499981,0,1.198485,-0.187768,0.000000,0.004037,0.003978,0.000000,0.000000,0.000000,0.005110,0.778066,-0.195340,1.427332,-1.752607,-0.005759,0.611201,50.695190,-4.234221
1565621664.290639,10.599970,0,1.198289,-0.188748,0.000000,0.003813,0.003761,0.000000,0.000000,0.000000,0.004895,0.778563,-0.195705,1.428254,-1.753376,-0.005368,0.611081,50.695194,-4.234222
1565621664.390630,10.699960,0,1.198096,-0.189674,0.000000,0.003602,0.003556,0.000000,0.000000,0.000000,0.004690,0.779038,-0.196054,1.429135,-1.754107,-0.004995,0.610967,50.695194,-4.234224
1565621664.490632,10.799953,0,1.197906,-0.190549,0.000000,0.003402,0.003362,0.000000,0.000000,0.000000,0.004493,0.779494,-0.196389,1.429978,-1.754801,-0.004637,0.610858,50.695194,-4.234226
1565621664.590637,10.899961,0,1.197718,-0.191377,0.000000,0.003214,0.003179,0.000000,0.000000,0.000000,0.004304,0.779930,-0.196709,1.430786,-1.755462,-0.004295,0.610753,50.695194,-4.234227
1565621664.690660,10.999990,0,1.197534,-0.192160,0.000000,0.003036,0.003006,0.000000,0.000000,0.000000,0.004124,0.780348,-0.197017,1.431559,-1.756090,-0.003966,0.610653,50.695198,-4.234229
1565621664.790618,11.099943,0,1.197353,-0.192900,0.000000,0.002869,0.002842,0.000000,0.000000,0.000000,0.003951,0.780749,-0.197311,1.432299,-1.756688,-0.003651,0.610557,50.695198,-4.234231
1565621664.890631,11.199963,0,1.197175,-0.193600,0.000000,0.002710,0.002687,0.000000,0.000000,0.000000,0.003785,0.781133,-0.197594,1.433008,-1.757257,-0.003350,0.610465,50.695198,-4.234232
1565621664.990646,11.299981,0,1.197001,-0.194261,0.000000,0.002561,0.002541,0.000000,0.000000,0.000000,0.003626,0.781500,-0.197864,1.433685,-1.757797,-0.003061,0.610376,50.695202,-4.234234
1565621665.090603,11.399927,0,1.196830,-0.194887,0.000000,0.002420,0.002403,0.000000,0.000000,0.000000,0.003474,0.781853,-0.198123,1.434334,-1.758312,-0.002785,0.610292,50.695202,-4.234236
1565621665.190627,11.499956,0,1.196664,-0.195478,0.000000,0.002286,0.002272,0.000000,0.000000,0.000000,0.003328,0.782190,-0.198371,1.434955,-1.758801,-0.002520,0.610211,50.695202,-4.234237
1565621665.290628,11.599947,0,1.196500,-0.196037,0.000000,0.002161,0.002148,0.000000,0.000000,0.000000,0.003189,0.782513,-0.198609,1.435549,-1.759267,-0.002266,0.610133,50.695202,-4.234239
1565621665.390653,11.699982,0,1.196341,-0.196566,0.000000,0.002042,0.002032,0.000000,0.000000,0.000000,0.003055,0.782823,-0.198837,1.436118,-1.759710,-0.002022,0.610058,50.695206,-4.234241
1565621665.490645,11.799991,0,1.196185,-0.197066,0.000000,0.001930,0.001921,0.000000,0.000000,0.000000,0.002927,0.783120,-0.199055,1.436662,-1.760132,-0.001789,0.609987,50.695206,-4.234242
1565621665.590594,11.899921,0,1.196033,-0.197539,0.000000,0.001824,0.001817,0.000000,0.000000,0.000000,0.002804,0.783404,-0.199264,1.437183,-1.760534,-0.001566,0.609918,50.695206,-4.234244
1565621665.690647,11.999979,0,1.195885,-0.197986,0.000000,0.001724,0.001718,0.000000,0.000000,0.000000,0.002687,0.783677,-0.199465,1.437682,-1.760916,-0.001352,0.609853,50.695210,-4.234246
1565621665.790600,12.099921,0,1.195741,-0.198409,0.000000,0.001630,0.001625,0.000000,0.000000,0.000000,0.002574,0.783938,-0.199657,1.438159,-1.761280,-0.001147,0.609790,50.695210,-4.234247
1565621665.890633,12.199963,0,1.195601,-0.198808,0.000000,0.001541,0.001537,0.000000,0.000000,0.000000,0.002466,0.784188,-0.199841,1.438616,-1.761626,-0.000951,0.609730,50.695210,-4.234249
1565621665.990634,12.299965,0,1.195464,-0.199187,0.000000,0.001457,0.001454,0.000000,0.000000,0.000000,0.002363,0.784428,-0.200018,1.439053,-1.761957,-0.000762,0.609672,50.695213,-4.234251
1565621666.090615,12.399938,0,1.195331,-0.199545,0.000000,0.001378,0.001375,0.000000,0.000000,0.000000,0.002264,0.784657,-0.200186,1.439472,-1.762271,-0.000582,0.609617,50.695213,-4.234252
1565621666.190623,12.499953,0,1.195202,-0.199883,0.000000,0.001303,0.001301,0.000000,0.000000,0.000000,0.002169,0.784877,-0.200348,1.439872,-1.762570,-0.000409,0.609564,50.695213,-4.234254
1565621666.290628,12.599955,0,1.195077,-0.200203,0.000000,0.001232,0.001231,0.000000,0.000000,0.000000,0.002078,0.785088,-0.200504,1.440256,-1.762855,-0.000244,0.609513,50.695213,-4.234256
1565621666.390567,12.699890,0,1.194955,-0.200506,0.000000,0.001165,0.001165,0.000000,0.000000,0.000000,0.001991,0.785290,-0.200652,1.440623,-1.763127,-0.000085,0.609464,50.695217,-4.234258
1565621666.490590,12.799927,0,1.194836,-0.200792,0.000000,0.001102,0.001102,0.000000,0.000000,0.000000,0.001907,0.785483,-0.200795,1.440974,-1.763385,0.000067,0.609417,50.695217,-4.234259
1565621666.590575,12.899898,0,1.194721,-0.201064,0.000000,0.001042,0.001043,0.000000,0.000000,0.000000,0.001828,0.785668,-0.200932,1.441311,-1.763632,0.000212,0.609372,50.695217,-4.234261
1565621666.690659,12.999990,0,1.194610,-0.201320,0.000000,0.000986,0.000987,0.000000,0.000000,0.000000,0.001751,0.785846,-0.201063,1.441632,-1.763866,0.000351,0.609330,50.695221,-4.234262
1565621666.790600,13.099936,0,1.194502,-0.201563,0.000000,0.000933,0.000934,0.000000,0.000000,0.000000,0.001678,0.786016,-0.201188,1.441940,-1.764090,0.000485,0.609289,50.695221,-4.234264
1565621666.890607,13.199927,0,1.194398,-0.201792,0.000000,0.000883,0.000884,0.000000,0.000000,0.000000,0.001607,0.786179,-0.201308,1.442235,-1.764303,0.000613,0.609249,50.695221,-4.234266
