time,clock,step,dvx,dvy,dvz,ax,ay,az,avx,avy,avz,heading,twind,twinda,windacc,awind,cmdrudder,cmdsail,lat,long
1568025157.696055,2.800097,2,0.179053,0.373762,0.000000,-0.047246,-0.098622,0.000000,0.000000,0.000000,-0.108462,1.124044,0.000000,2.000000,1.858910,-1.326489,0.785398,0.000000,50.360047,-4.115501
1568025157.796118,2.900144,2,0.178345,0.362292,0.000000,-0.045846,-0.093132,0.000000,0.000000,0.000000,-0.105674,1.113352,0.000000,2.000000,1.857332,-1.309672,0.785398,0.000000,50.360048,-4.115501
1568025157.896006,3.000041,2,0.177558,0.351404,0.000000,-0.044497,-0.088064,0.000000,0.000000,0.000000,-0.103026,1.102932,0.000000,2.000000,1.856011,-1.293415,0.785398,0.000000,50.360048,-4.115502
1568025157.996002,3.100036,2,0.176703,0.341056,0.000000,-0.043197,-0.083376,0.000000,0.000000,0.000000,-0.100507,1.092769,0.000000,2.000000,1.854920,-1.277687,0.785398,0.000000,50.360048,-4.115502
1568025158.096040,3.200076,2,0.175790,0.331210,0.000000,-0.041946,-0.079032,0.000000,0.000000,0.000000,-0.098109,1.082851,0.000000,2.000000,1.854034,-1.262458,0.785398,0.000000,50.360048,-4.115503
1568025158.196082,3.300124,2,0.174828,0.321831,0.000000,-0.040742,-0.075000,0.000000,0.000000,0.000000,-0.095822,1.073167,0.000000,2.000000,1.853329,-1.247702,0.785398,0.000000,50.360048,-4.115503
1568025158.296034,3.400058,2,0.173824,0.312889,0.000000,-0.039584,-0.071252,0.000000,0.000000,0.000000,-0.093640,1.063705,0.000000,2.000000,1.852787,-1.233393,0.785398,0.000000,50.360049,-4.115504
1568025158.396003,3.500041,2,0.172785,0.304353,0.000000,-0.038469,-0.067761,0.000000,0.000000,0.000000,-0.091555,1.054457,-0.000000,2.000000,1.852390,-1.219508,0.785398,0.000000,50.360049,-4.115504
1568025158.496005,3.600041,2,0.171716,0.296198,0.000000,-0.037397,-0.064506,0.000000,0.000000,0.000000,-0.089561,1.045412,0.000000,2.000000,1.852122,-1.206025,0.785398,0.000000,50.360049,-4.115505
1568025158.596027,3.700052,2,0.170623,0.288399,0.000000,-0.036365,-0.061467,0.000000,0.000000,0.000000,-0.087652,1.036561,0.000000,2.000000,1.851971,-1.192923,0.785398,0.000000,50.360049,-4.115505
1568025158.696036,3.800079,2,0.169510,0.280936,0.000000,-0.035372,-0.058624,0.000000,0.000000,0.000000,-0.085823,1.027897,-0.000000,2.000000,1.851923,-1.180185,0.785398,0.000000,50.360049,-4.115505
1568025158.796064,3.900100,2,0.168381,0.273786,0.000000,-0.034417,-0.055962,0.000000,0.000000,0.000000,-0.084069,1.019412,0.000000,2.000000,1.851968,-1.167791,0.785398,0.000000,50.360050,-4.115506
1568025158.896018,4.000042,2,0.167240,0.266932,0.000000,-0.033498,-0.053466,0.000000,0.000000,0.000000,-0.082385,1.011098,-0.000000,2.000000,1.852096,-1.155726,0.785398,0.000000,50.360050,-4.115506
1568025158.996055,4.100091,2,0.166090,0.260356,0.000000,-0.032613,-0.051122,0.000000,0.000000,0.000000,-0.080767,1.002949,-0.000000,2.000000,1.852299,-1.143975,0.785398,0.000000,50.360050,-4.115506
1568025159.096010,4.200045,2,0.164933,0.254042,0.000000,-0.031761,-0.048920,0.000000,0.000000,0.000000,-0.079212,0.994959,0.000000,2.000000,1.852568,-1.132522,0.785398,0.000000,50.360050,-4.115507
1568025159.196015,4.300052,2,0.163772,0.247975,0.000000,-0.030940,-0.046848,0.000000,0.000000,0.000000,-0.077715,0.987120,0.000000,2.000000,1.852897,-1.121354,0.785398,0.000000,50.360050,-4.115507
1568025159.296041,4.400094,2,0.162608,0.242142,0.000000,-0.030150,-0.044896,0.000000,0.000000,0.000000,-0.076274,0.979428,0.000000,2.000000,1.853279,-1.110459,0.785398,0.000000,50.360051,-4.115508
1568025159.396017,4.500049,2,0.161444,0.236530,0.000000,-0.029388,-0.043056,0.000000,0.000000,0.000000,-0.074886,0.971878,0.000000,2.000000,1.853708,-1.099825,0.785398,0.000000,50.360051,-4.115508
1568025159.496010,4.600043,2,0.160281,0.231127,0.000000,-0.028654,-0.041319,0.000000,0.000000,0.000000,-0.073547,0.964463,-0.000000,2.000000,1.854181,-1.089440,0.785398,0.000000,50.360051,-4.115508
1568025159.596000,4.700033,2,0.159121,0.225922,0.000000,-0.027946,-0.039678,0.000000,0.000000,0.000000,-0.072256,0.957180,-0.000000,2.000000,1.854691,-1.079294,0.785398,0.000000,50.360051,-4.115509
1568025159.696007,4.800040,2,0.157964,0.220905,0.000000,-0.027263,-0.038126,0.000000,0.000000,0.000000,-0.071008,0.950023,-0.000000,2.000000,1.855235,-1.069378,0.785398,0.000000,50.360051,-4.115509
1568025159.796113,4.900217,2,0.156812,0.216066,0.000000,-0.026604,-0.036657,0.000000,0.000000,0.000000,-0.069804,0.942989,0.000000,2.000000,1.855809,-1.059680,0.785398,0.000000,50.360052,-4.115509
1568025159.896043,0.000013,3,0.155666,0.211396,0.000000,-0.025969,-0.035265,0.000000,0.000000,0.000000,-0.068639,0.936073,-0.000000,2.000000,1.856409,-1.050194,0.785398,0.000000,50.360052,-4.115509
1568025159.996046,0.100019,3,0.154527,0.206886,0.000000,-0.025355,-0.033946,0.000000,0.000000,0.000000,-0.067513,0.929271,0.000000,2.000000,1.857033,-1.040910,0.000000,0.000000,50.360052,-4.115510
1568025160.095989,0.199958,3,0.153395,0.202530,0.000000,-0.024762,-0.032694,0.000000,0.000000,0.000000,-0.066423,0.922580,0.000000,2.000000,1.857678,-1.031821,0.000000,0.000000,50.360052,-4.115510
1568025160.196046,0.300020,3,0.154006,0.200987,0.000000,-0.005203,-0.006790,0.000000,0.000000,0.000000,-0.046769,0.916977,0.000000,2.000000,1.856904,-1.025427,0.000000,0.000000,50.360052,-4.115510
1568025160.296014,0.399993,3,0.154248,0.199725,0.000000,-0.005194,-0.006725,0.000000,0.000000,0.000000,-0.031769,0.913173,-0.000000,2.000000,1.856526,-1.020962,0.000000,0.000000,50.360053,-4.115511
1568025160.396060,0.500041,3,0.154245,0.198657,0.000000,-0.005176,-0.006666,0.000000,0.000000,0.000000,-0.021608,0.910588,-0.000000,2.000000,1.856415,-1.017804,0.000000,0.000000,50.360053,-4.115511
1568025160.496045,0.600018,3,0.154077,0.197722,0.000000,-0.005153,-0.006613,0.000000,0.000000,0.000000,-0.014716,0.908828,0.000000,2.000000,1.856482,-1.015534,0.000000,0.000000,50.360053,-4.115511
1568025160.596035,0.700004,3,0.153800,0.196878,0.000000,-0.005127,-0.006563,0.000000,0.000000,0.000000,-0.010036,0.907629,0.000000,2.000000,1.856668,-1.013867,0.000000,0.000000,50.360053,-4.115511
1568025160.696037,0.800010,3,0.153450,0.196099,0.000000,-0.005098,-0.006515,0.000000,0.000000,0.000000,-0.006853,0.906810,-0.000000,2.000000,1.856934,-1.012611,0.000000,0.000000,50.360053,-4.115512
1568025160.796043,0.900030,3,0.153051,0.195364,0.000000,-0.005068,-0.006469,0.000000,0.000000,0.000000,-0.004685,0.906251,-0.000000,2.000000,1.857253,-1.011636,0.000000,0.000000,50.360054,-4.115512
1568025160.896010,0.999998,3,0.152621,0.194661,0.000000,-0.005037,-0.006424,0.000000,0.000000,0.000000,-0.003208,0.905868,0.000000,2.000000,1.857607,-1.010853,0.000000,0.000000,50.360054,-4.115512
1568025160.995995,1.099965,3,0.152170,0.193981,0.000000,-0.005006,-0.006381,0.000000,0.000000,0.000000,-0.002199,0.905606,0.000000,2.000000,1.857984,-1.010201,0.000000,0.000000,50.360054,-4.115513
1568025161.096061,1.200062,3,0.151706,0.193318,0.000000,-0.004974,-0.006338,0.000000,0.000000,0.000000,-0.001509,0.905427,0.000000,2.000000,1.858377,-1.009640,0.000000,0.000000,50.360054,-4.115513
1568025161.196026,1.300001,3,0.151234,0.192668,0.000000,-0.004942,-0.006296,0.000000,0.000000,0.000000,-0.001037,0.905303,0.000000,2.000000,1.858778,-1.009143,0.000000,0.000000,50.360054,-4.115513
1568025161.296032,1.400005,3,0.150758,0.192028,0.000000,-0.004911,-0.006255,0.000000,0.000000,0.000000,-0.000714,0.905218,-0.000000,2.000000,1.859186,-1.008689,0.000000,0.000000,50.360054,-4.115513
1568025161.396058,1.500039,3,0.150280,0.191396,0.000000,-0.004879,-0.006214,0.000000,0.000000,0.000000,-0.000492,0.905160,0.000000,2.000000,1.859596,-1.008266,0.000000,0.000000,50.360055,-4.115514
1568025161.496013,1.599997,3,0.149801,0.190771,0.000000,-0.004848,-0.006174,0.000000,0.000000,0.000000,-0.000339,0.905119,-0.000000,2.000000,1.860008,-1.007864,0.000000,0.000000,50.360055,-4.115514
1568025161.596009,1.699989,3,0.149323,0.190151,0.000000,-0.004817,-0.006134,0.000000,0.000000,0.000000,-0.000234,0.905091,-0.000000,2.000000,1.860420,-1.007479,0.000000,0.000000,50.360055,-4.115514
1568025161.696095,1.800083,3,0.148847,0.189537,0.000000,-0.004786,-0.006094,0.000000,0.000000,0.000000,-0.000162,0.905072,0.000000,2.000000,1.860831,-1.007105,0.000000,0.000000,50.360055,-4.115514
1568025161.796012,1.899984,3,0.148373,0.188928,0.000000,-0.004755,-0.006055,0.000000,0.000000,0.000000,-0.000112,0.905059,0.000000,2.000000,1.861241,-1.006741,0.000000,0.000000,50.360055,-4.115515
1568025161.896026,2.000013,3,0.147901,0.188323,0.000000,-0.004725,-0.006017,0.000000,0.000000,0.000000,-0.000078,0.905050,-0.000000,2.000000,1.861649,-1.006382,0.000000,0.000000,50.360056,-4.115515
1568025161.996026,2.100012,3,0.147431,0.187723,0.000000,-0.004695,-0.005978,0.000000,0.000000,0.000000,-0.000054,0.905043,0.000000,2.000000,1.862056,-1.006030,0.000000,0.000000,50.360056,-4.115515
1568025162.095995,2.199975,3,0.146964,0.187126,0.000000,-0.004665,-0.005940,0.000000,0.000000,0.000000,-0.000037,0.905039,-0.000000,2.000000,1.862461,-1.005681,0.000000,0.000000,50.360056,-4.115515
1568025162.196039,2.300009,3,0.146499,0.186534,0.000000,-0.004636,-0.005903,0.000000,0.000000,0.000000,-0.000026,0.905036,-0.000000,2.000000,1.862863,-1.005337,0.000000,0.000000,50.360056,-4.115516
1568025162.296037,2.400007,3,0.146038,0.185945,0.000000,-0.004607,-0.005866,0.000000,0.000000,0.000000,-0.000018,0.905034,0.000000,2.000000,1.863264,-1.004996,0.000000,0.000000,50.360056,-4.115516
1568025162.396029,2.500010,3,0.145579,0.185361,0.000000,-0.004578,-0.005829,0.000000,0.000000,0.000000,-0.000013,0.905032,0.000000,2.000000,1.863662,-1.004657,0.000000,0.000000,50.360057,-4.115516
1568025162.496076,2.600091,3,0.145123,0.184780,0.000000,-0.004549,-0.005792,0.000000,0.000000,0.000000,-0.000009,0.905031,0.000000,2.000000,1.864058,-1.004322,0.000000,0.000000,50.360057,-4.115517
1568025162.596081,2.700052,3,0.144670,0.184202,0.000000,-0.004521,-0.005756,0.000000,0.000000,0.000000,-0.000006,0.905030,0.000000,2.000000,1.864452,-1.003989,0.000000,0.000000,50.360057,-4.115517
1568025162.696030,2.800017,3,0.144219,0.183629,0.000000,-0.004493,-0.005720,0.000000,0.000000,0.000000,-0.000004,0.905030,0.000000,2.000000,1.864843,-1.003658,0.000000,0.000000,50.360057,-4.115517
1568025162.796024,2.900005,3,0.143772,0.183059,0.000000,-0.004465,-0.005685,0.000000,0.000000,0.000000,-0.000003,0.905030,0.000000,2.000000,1.865233,-1.003330,0.000000,0.000000,50.360057,-4.115517
1568025162.896029,3.000003,3,0.143327,0.182492,0.000000,-0.004437,-0.005650,0.000000,0.000000,0.000000,-0.000002,0.905029,0.000000,2.000000,1.865620,-1.003004,0.000000,0.000000,50.360057,-4.115518
1568025162.996033,3.100004,3,0.142885,0.181929,0.000000,-0.004410,-0.005615,0.000000,0.000000,0.000000,-0.000001,0.905029,-0.000000,2.000000,1.866005,-1.002681,0.000000,0.000000,50.360058,-4.115518
1568025163.096001,3.199981,3,0.142445,0.181369,0.000000,-0.004383,-0.005580,0.000000,0.000000,0.000000,-0.000001,0.905029,-0.000000,2.000000,1.866388,-1.002359,0.000000,0.000000,50.360058,-4.115518
1568025163.195987,3.299958,3,0.142008,0.180813,0.000000,-0.004356,-0.005546,0.000000,0.000000,0.000000,-0.000001,0.905029,0.000000,2.000000,1.866769,-1.002040,0.000000,0.000000,50.360058,-4.115518
1568025163.296083,3.400089,3,0.141574,0.180260,0.000000,-0.004329,-0.005512,0.000000,0.000000,0.000000,-0.000001,0.905029,0.000000,2.000000,1.867148,-1.001723,0.000000,0.000000,50.360058,-4.115519
1568025163.396037,3.500017,3,0.141143,0.179711,0.000000,-0.004303,-0.005479,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.867524,-1.001407,0.000000,0.000000,50.360058,-4.115519
1568025163.496045,3.600018,3,0.140714,0.179165,0.000000,-0.004277,-0.005446,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.867898,-1.001094,0.000000,0.000000,50.360059,-4.115519
1568025163.596064,3.700043,3,0.140288,0.178622,0.000000,-0.004251,-0.005413,0.000000,0.000000,0.000000,-0.000000,0.905029,-0.000000,2.000000,1.868271,-1.000783,0.000000,0.000000,50.360059,-4.115519
1568025163.696046,3.800021,3,0.139864,0.178083,0.000000,-0.004225,-0.005380,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.868641,-1.000474,0.000000,0.000000,50.360059,-4.115520
1568025163.796049,3.900024,3,0.139443,0.177546,0.000000,-0.004200,-0.005348,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.869009,-1.000167,0.000000,0.000000,50.360059,-4.115520
1568025163.896045,4.000020,3,0.139024,0.177013,0.000000,-0.004175,-0.005316,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.869375,-0.999862,0.000000,0.000000,50.360059,-4.115520
1568025163.996046,4.100017,3,0.138608,0.176484,0.000000,-0.004150,-0.005284,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.869739,-0.999559,0.000000,0.000000,50.360059,-4.115520
1568025164.096052,4.200022,3,0.138195,0.175957,0.000000,-0.004125,-0.005252,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.870102,-0.999258,0.000000,0.000000,50.360060,-4.115521
1568025164.195983,4.299953,3,0.137783,0.175434,0.000000,-0.004101,-0.005221,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.870462,-0.998958,0.000000,0.000000,50.360060,-4.115521
1568025164.296055,4.400037,3,0.137375,0.174913,0.000000,-0.004076,-0.005190,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.870820,-0.998661,0.000000,0.000000,50.360060,-4.115521
1568025164.396044,4.500019,3,0.136968,0.174396,0.000000,-0.004052,-0.005159,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.871176,-0.998365,0.000000,0.000000,50.360060,-4.115521
1568025164.495986,4.599957,3,0.136565,0.173882,0.000000,-0.004028,-0.005129,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.871531,-0.998072,0.000000,0.000000,50.360060,-4.115522
1568025164.596042,4.700015,3,0.136163,0.173370,0.000000,-0.004005,-0.005099,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.871883,-0.997780,0.000000,0.000000,50.360061,-4.115522
1568025164.696043,4.800017,3,0.135764,0.172862,0.000000,-0.003981,-0.005069,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.872233,-0.997490,0.000000,0.000000,50.360061,-4.115522
1568025164.796040,4.900027,3,0.135367,0.172357,0.000000,-0.003958,-0.005039,0.000000,0.000000,0.000000,-0.000000,0.905029,0.000000,2.000000,1.872582,-0.997201,0.000000,0.000000,50.360061,-4.115522
